uf,ano,faixa_etaria,numero_dose,reforco,imunizante,doenca,meta,meta_atingida,populacao,qt_dose,homog_geo,cobertura,abandono,ultima_dose
SC,2011,0,3,0,,Haemophilus influenzae tipo b,95,1,87229,85212,66.5529,97.6877,2.92992,1
RS,2011,0,3,0,,Haemophilus influenzae tipo b,95,0,135280,126923,54.2339,93.8224,4.64159,1
MS,2011,0,3,0,,Haemophilus influenzae tipo b,95,1,41561,41644,70.5128,100.2,3.10166,1
MT,2011,0,3,0,,Haemophilus influenzae tipo b,95,1,50479,48069,68.0851,95.2257,2.81827,1
GO,2011,0,3,0,,Haemophilus influenzae tipo b,95,1,93279,91411,76.0163,97.9974,3.2022,1
DF,2011,0,3,0,,Haemophilus influenzae tipo b,95,0,41195,37855,0.0,91.8922,-0.0951902,1
RO,2012,0,1,0,,Haemophilus influenzae tipo b,95,1,26567,28752,82.6923,108.224,,0
AC,2012,0,1,0,,Haemophilus influenzae tipo b,95,1,17430,17373,50.0,99.673,,0
AM,2012,0,1,0,,Haemophilus influenzae tipo b,95,1,80880,84006,74.1936,103.865,,0
RR,2012,0,1,0,,Haemophilus influenzae tipo b,95,0,10404,9210,26.6667,88.5236,,0
PA,2012,0,1,0,,Haemophilus influenzae tipo b,95,1,147604,144389,79.021,97.8219,,0
AP,2012,0,1,0,,Haemophilus influenzae tipo b,95,0,15334,14508,56.25,94.6133,,0
TO,2012,0,1,0,,Haemophilus influenzae tipo b,95,0,25401,23596,71.9424,92.894,,0
MA,2012,0,1,0,,Haemophilus influenzae tipo b,95,1,121450,123131,74.1936,101.384,,0
PI,2012,0,1,0,,Haemophilus influenzae tipo b,95,1,49728,50011,79.0179,100.569,,0
CE,2012,0,1,0,,Haemophilus influenzae tipo b,95,1,129847,127323,77.1739,98.0562,,0
RN,2012,0,1,0,,Haemophilus influenzae tipo b,95,1,49465,48879,68.2635,98.8153,,0
PB,2012,0,1,0,,Haemophilus influenzae tipo b,95,1,52457,54087,47.9821,103.107,,0
PE,2012,0,1,0,,Haemophilus influenzae tipo b,95,1,144550,149757,79.4595,103.602,,0
AL,2012,0,1,0,,Haemophilus influenzae tipo b,95,1,54649,55500,74.5098,101.557,,0
SE,2012,0,1,0,,Haemophilus influenzae tipo b,95,1,34483,34422,82.6667,99.8231,,0
BA,2012,0,1,0,,Haemophilus influenzae tipo b,95,1,213286,213135,75.06,99.9292,,0
MG,2012,0,1,0,,Haemophilus influenzae tipo b,95,1,263404,257629,74.3259,97.8075,,0
ES,2012,0,1,0,,Haemophilus influenzae tipo b,95,1,54804,54237,85.8974,98.9654,,0
RJ,2012,0,1,0,,Haemophilus influenzae tipo b,95,1,217261,223053,79.3478,102.666,,0
SP,2012,0,1,0,,Haemophilus influenzae tipo b,95,1,605765,610007,73.7984,100.7,,0
PR,2012,0,1,0,,Haemophilus influenzae tipo b,95,1,150863,152110,72.9323,100.827,,0
SC,2012,0,1,0,,Haemophilus influenzae tipo b,95,1,89254,87747,72.3549,98.3116,,0
RS,2012,0,1,0,,Haemophilus influenzae tipo b,95,0,138515,130485,59.4758,94.2028,,0
MS,2012,0,1,0,,Haemophilus influenzae tipo b,95,1,42464,41466,75.641,97.6498,,0
MT,2012,0,1,0,,Haemophilus influenzae tipo b,95,1,50841,49803,66.6667,97.9583,,0
GO,2012,0,1,0,,Haemophilus influenzae tipo b,95,1,94470,90752,65.8537,96.0644,,0
DF,2012,0,1,0,,Haemophilus influenzae tipo b,95,1,40859,42165,100.0,103.196,,0
RO,2012,0,2,0,,Haemophilus influenzae tipo b,95,1,26567,27457,80.7692,103.35,4.50403,0
AC,2012,0,2,0,,Haemophilus influenzae tipo b,95,0,17430,15619,31.8182,89.6099,10.0961,0
AM,2012,0,2,0,,Haemophilus influenzae tipo b,95,0,80880,75884,58.0645,93.8229,9.66836,0
RR,2012,0,2,0,,Haemophilus influenzae tipo b,95,0,10404,8307,20.0,79.8443,9.80456,0
PA,2012,0,2,0,,Haemophilus influenzae tipo b,95,0,147604,131624,55.2448,89.1737,8.8407,0
AP,2012,0,2,0,,Haemophilus influenzae tipo b,95,0,15334,13250,43.75,86.4093,8.67108,0
TO,2012,0,2,0,,Haemophilus influenzae tipo b,95,0,25401,22745,63.3094,89.5437,3.60654,0
MA,2012,0,2,0,,Haemophilus influenzae tipo b,95,0,121450,111783,60.3687,92.0403,9.2162,0
PI,2012,0,2,0,,Haemophilus influenzae tipo b,95,1,49728,48572,75.4464,97.6754,2.87737,0
CE,2012,0,2,0,,Haemophilus influenzae tipo b,95,0,129847,122962,72.2826,94.6976,3.42515,0
RN,2012,0,2,0,,Haemophilus influenzae tipo b,95,1,49465,47312,65.8683,95.6474,3.20588,0
PB,2012,0,2,0,,Haemophilus influenzae tipo b,95,1,52457,52408,49.3274,99.9066,3.10426,0
PE,2012,0,2,0,,Haemophilus influenzae tipo b,95,1,144550,142566,70.2703,98.6275,4.80178,0
AL,2012,0,2,0,,Haemophilus influenzae tipo b,95,0,54649,51538,63.7255,94.3073,7.13874,0
SE,2012,0,2,0,,Haemophilus influenzae tipo b,95,1,34483,33239,72.0,96.3924,3.43676,0
BA,2012,0,2,0,,Haemophilus influenzae tipo b,95,1,213286,206519,67.3861,96.8273,3.10414,0
MG,2012,0,2,0,,Haemophilus influenzae tipo b,95,0,263404,248611,65.2989,94.3839,3.50038,0
ES,2012,0,2,0,,Haemophilus influenzae tipo b,95,0,54804,52031,73.0769,94.9401,4.06733,0
RJ,2012,0,2,0,,Haemophilus influenzae tipo b,95,0,217261,202508,52.1739,93.2095,9.21082,0
SP,2012,0,2,0,,Haemophilus influenzae tipo b,95,1,605765,579760,59.3798,95.7071,4.95847,0
PR,2012,0,2,0,,Haemophilus influenzae tipo b,95,1,150863,145357,53.6341,96.3503,4.43955,0
SC,2012,0,2,0,,Haemophilus influenzae tipo b,95,0,89254,83342,58.0205,93.3762,5.02011,0
RS,2012,0,2,0,,Haemophilus influenzae tipo b,95,0,138515,121482,45.9677,87.7031,6.89964,0
MS,2012,0,2,0,,Haemophilus influenzae tipo b,95,0,42464,39836,62.8205,93.8112,3.93093,0
MT,2012,0,2,0,,Haemophilus influenzae tipo b,95,0,50841,47532,60.2837,93.4915,4.55997,0
GO,2012,0,2,0,,Haemophilus influenzae tipo b,95,0,94470,83575,56.9106,88.4672,7.90837,0
DF,2012,0,2,0,,Haemophilus influenzae tipo b,95,1,40859,40661,0.0,99.5154,3.56694,0
RO,2012,0,3,0,,Haemophilus influenzae tipo b,95,1,26567,27102,76.9231,102.014,5.73873,1
AC,2012,0,3,0,,Haemophilus influenzae tipo b,95,0,17430,14817,31.8182,85.0086,14.7125,1
AM,2012,0,3,0,,Haemophilus influenzae tipo b,95,0,80880,70497,43.5484,87.1625,16.081,1
RR,2012,0,3,0,,Haemophilus influenzae tipo b,95,0,10404,7846,6.66667,75.4133,14.81,1
PA,2012,0,3,0,,Haemophilus influenzae tipo b,95,0,147604,127521,50.3497,86.394,11.6823,1
AP,2012,0,3,0,,Haemophilus influenzae tipo b,95,0,15334,12474,25.0,81.3486,14.0199,1
TO,2012,0,3,0,,Haemophilus influenzae tipo b,95,0,25401,22275,63.3094,87.6934,5.59841,1
MA,2012,0,3,0,,Haemophilus influenzae tipo b,95,0,121450,107273,56.2212,88.3269,12.879,1
PI,2012,0,3,0,,Haemophilus influenzae tipo b,95,1,49728,47522,73.6607,95.5639,4.9769,1
CE,2012,0,3,0,,Haemophilus influenzae tipo b,95,1,129847,123379,79.8913,95.0188,3.09763,1
RN,2012,0,3,0,,Haemophilus influenzae tipo b,95,0,49465,45839,61.6766,92.6696,6.21944,1
PB,2012,0,3,0,,Haemophilus influenzae tipo b,95,1,52457,52765,47.5336,100.587,2.44421,1
PE,2012,0,3,0,,Haemophilus influenzae tipo b,95,1,144550,141576,70.8108,97.9426,5.46285,1
AL,2012,0,3,0,,Haemophilus influenzae tipo b,95,0,54649,48362,50.0,88.4957,12.8613,1
SE,2012,0,3,0,,Haemophilus influenzae tipo b,95,1,34483,34179,81.3333,99.1184,0.705944,1
BA,2012,0,3,0,,Haemophilus influenzae tipo b,95,1,213286,203750,62.8297,95.529,4.40331,1
MG,2012,0,3,0,,Haemophilus influenzae tipo b,95,0,263404,246850,67.4091,93.7154,4.18392,1
ES,2012,0,3,0,,Haemophilus influenzae tipo b,95,1,54804,52308,78.2051,95.4456,3.55661,1
RJ,2012,0,3,0,,Haemophilus influenzae tipo b,95,0,217261,197844,47.8261,91.0628,11.3018,1
SP,2012,0,3,0,,Haemophilus influenzae tipo b,95,1,605765,579993,61.2403,95.7455,4.92027,1
PR,2012,0,3,0,,Haemophilus influenzae tipo b,95,1,150863,149755,61.4035,99.2656,1.54822,1
SC,2012,0,3,0,,Haemophilus influenzae tipo b,95,0,89254,82557,56.9966,92.4967,5.91473,1
RS,2012,0,3,0,,Haemophilus influenzae tipo b,95,0,138515,114796,42.6263,82.8762,12.0236,1
MS,2012,0,3,0,,Haemophilus influenzae tipo b,95,0,42464,40277,66.6667,94.8498,2.86741,1
MT,2012,0,3,0,,Haemophilus influenzae tipo b,95,0,50841,46391,64.539,91.2472,6.85099,1
GO,2012,0,3,0,,Haemophilus influenzae tipo b,95,0,94470,78140,48.374,82.7141,13.8972,1
DF,2012,0,3,0,,Haemophilus influenzae tipo b,95,1,40859,40968,0.0,100.267,2.83885,1
RO,2013,0,1,0,,Haemophilus influenzae tipo b,95,1,26855,29469,86.5385,109.734,,0
AC,2013,0,1,0,,Haemophilus influenzae tipo b,95,1,16872,16877,45.4545,100.03,,0
AM,2013,0,1,0,,Haemophilus influenzae tipo b,95,0,81905,77114,72.5806,94.1505,,0
RR,2013,0,1,0,,Haemophilus influenzae tipo b,95,0,10500,9141,13.3333,87.0571,,0
PA,2013,0,1,0,,Haemophilus influenzae tipo b,95,1,145284,143419,81.8182,98.7163,,0
AP,2013,0,1,0,,Haemophilus influenzae tipo b,95,1,15675,15354,43.75,97.9522,,0
TO,2013,0,1,0,,Haemophilus influenzae tipo b,95,1,24897,24642,79.1367,98.9758,,0
MA,2013,0,1,0,,Haemophilus influenzae tipo b,95,1,116970,127548,89.4009,109.043,,0
PI,2013,0,1,0,,Haemophilus influenzae tipo b,95,1,47898,47816,75.4464,99.8288,,0
CE,2013,0,1,0,,Haemophilus influenzae tipo b,95,1,128194,132025,85.3261,102.988,,0
RN,2013,0,1,0,,Haemophilus influenzae tipo b,95,1,48590,47578,76.0479,97.9173,,0
PB,2013,0,1,0,,Haemophilus influenzae tipo b,95,1,51722,57226,64.574,110.642,,0
PE,2013,0,1,0,,Haemophilus influenzae tipo b,95,1,142659,149464,85.9459,104.77,,0
AL,2013,0,1,0,,Haemophilus influenzae tipo b,95,1,53816,55167,84.3137,102.51,,0
SE,2013,0,1,0,,Haemophilus influenzae tipo b,95,1,34018,36307,88.0,106.729,,0
BA,2013,0,1,0,,Haemophilus influenzae tipo b,95,1,208312,206312,79.1367,99.0399,,0
MG,2013,0,1,0,,Haemophilus influenzae tipo b,95,1,262422,253315,69.5193,96.5296,,0
ES,2013,0,1,0,,Haemophilus influenzae tipo b,95,1,55509,53605,87.1795,96.5699,,0
RJ,2013,0,1,0,,Haemophilus influenzae tipo b,95,1,218969,227246,83.6957,103.78,,0
SP,2013,0,1,0,,Haemophilus influenzae tipo b,95,1,606142,622860,78.1395,102.758,,0
PR,2013,0,1,0,,Haemophilus influenzae tipo b,95,1,153588,157780,73.4336,102.729,,0
SC,2013,0,1,0,,Haemophilus influenzae tipo b,95,0,90060,84782,63.1399,94.1395,,0
RS,2013,0,1,0,,Haemophilus influenzae tipo b,95,0,140180,127054,40.0402,90.6363,,0
MS,2013,0,1,0,,Haemophilus influenzae tipo b,95,1,42689,42155,74.6835,98.7491,,0
MT,2013,0,1,0,,Haemophilus influenzae tipo b,95,1,52768,53249,78.7234,100.912,,0
GO,2013,0,1,0,,Haemophilus influenzae tipo b,95,1,95347,94377,74.3902,98.9827,,0
DF,2013,0,1,0,,Haemophilus influenzae tipo b,95,1,41400,47807,100.0,115.476,,0
RO,2013,0,2,0,,Haemophilus influenzae tipo b,95,1,26855,27234,75.0,101.411,7.58424,0
AC,2013,0,2,0,,Haemophilus influenzae tipo b,95,0,16872,15102,31.8182,89.5092,10.5173,0
AM,2013,0,2,0,,Haemophilus influenzae tipo b,95,0,81905,69128,46.7742,84.4002,10.3561,0
RR,2013,0,2,0,,Haemophilus influenzae tipo b,95,0,10500,8479,20.0,80.7524,7.2421,0
PA,2013,0,2,0,,Haemophilus influenzae tipo b,95,0,145284,133905,67.8322,92.1678,6.63371,0
AP,2013,0,2,0,,Haemophilus influenzae tipo b,95,0,15675,13770,43.75,87.8469,10.3165,0
TO,2013,0,2,0,,Haemophilus influenzae tipo b,95,1,24897,24094,70.5036,96.7747,2.22385,0
MA,2013,0,2,0,,Haemophilus influenzae tipo b,95,1,116970,120062,81.106,102.643,5.86916,0
PI,2013,0,2,0,,Haemophilus influenzae tipo b,95,1,47898,46567,69.6429,97.2212,2.6121,0
CE,2013,0,2,0,,Haemophilus influenzae tipo b,95,1,128194,127022,85.8696,99.0858,3.78943,0
RN,2013,0,2,0,,Haemophilus influenzae tipo b,95,0,48590,45191,70.0599,93.0047,5.01702,0
PB,2013,0,2,0,,Haemophilus influenzae tipo b,95,1,51722,55621,65.0224,107.538,2.80467,0
PE,2013,0,2,0,,Haemophilus influenzae tipo b,95,1,142659,141213,77.8378,98.9864,5.52039,0
AL,2013,0,2,0,,Haemophilus influenzae tipo b,95,1,53816,52180,77.451,96.96,5.41447,0
SE,2013,0,2,0,,Haemophilus influenzae tipo b,95,1,34018,34713,85.3333,102.043,4.39034,0
BA,2013,0,2,0,,Haemophilus influenzae tipo b,95,0,208312,197230,68.3453,94.6801,4.40207,0
MG,2013,0,2,0,,Haemophilus influenzae tipo b,95,1,262422,251095,70.5744,95.6837,0.876379,0
ES,2013,0,2,0,,Haemophilus influenzae tipo b,95,0,55509,52231,76.9231,94.0947,2.56319,0
RJ,2013,0,2,0,,Haemophilus influenzae tipo b,95,1,218969,212211,69.5652,96.9137,6.61618,0
SP,2013,0,2,0,,Haemophilus influenzae tipo b,95,1,606142,604450,68.062,99.7209,2.95572,0
PR,2013,0,2,0,,Haemophilus influenzae tipo b,95,1,153588,149332,64.411,97.229,5.35429,0
SC,2013,0,2,0,,Haemophilus influenzae tipo b,95,0,90060,82558,54.6075,91.67,2.6232,0
RS,2013,0,2,0,,Haemophilus influenzae tipo b,95,0,140180,123375,34.2052,88.0118,2.89562,0
MS,2013,0,2,0,,Haemophilus influenzae tipo b,95,0,42689,40491,70.8861,94.8511,3.94734,0
MT,2013,0,2,0,,Haemophilus influenzae tipo b,95,1,52768,51886,66.6667,98.3285,2.55967,0
GO,2013,0,2,0,,Haemophilus influenzae tipo b,95,1,95347,92070,72.3577,96.5631,2.44445,0
DF,2013,0,2,0,,Haemophilus influenzae tipo b,95,1,41400,45354,100.0,109.551,5.13105,0
RO,2013,0,3,0,,Haemophilus influenzae tipo b,95,1,26855,26862,84.6154,100.026,8.84658,1
AC,2013,0,3,0,,Haemophilus influenzae tipo b,95,0,16872,14315,31.8182,84.8447,15.1804,1
AM,2013,0,3,0,,Haemophilus influenzae tipo b,95,0,81905,65302,40.3226,79.729,15.3176,1
RR,2013,0,3,0,,Haemophilus influenzae tipo b,95,0,10500,8173,13.3333,77.8381,10.5897,1
PA,2013,0,3,0,,Haemophilus influenzae tipo b,95,0,145284,124988,49.6503,86.0301,12.8512,1
AP,2013,0,3,0,,Haemophilus influenzae tipo b,95,0,15675,13006,37.5,82.9729,15.2924,1
TO,2013,0,3,0,,Haemophilus influenzae tipo b,95,1,24897,24178,76.9784,97.1121,1.88296,1
MA,2013,0,3,0,,Haemophilus influenzae tipo b,95,1,116970,116641,71.4286,99.7187,8.55129,1
PI,2013,0,3,0,,Haemophilus influenzae tipo b,95,0,47898,44891,57.5893,93.7221,6.1172,1
CE,2013,0,3,0,,Haemophilus influenzae tipo b,95,1,128194,124725,79.8913,97.2939,5.52926,1
RN,2013,0,3,0,,Haemophilus influenzae tipo b,95,0,48590,42324,58.6826,87.1043,11.0429,1
PB,2013,0,3,0,,Haemophilus influenzae tipo b,95,1,51722,54358,61.8834,105.096,5.01171,1
PE,2013,0,3,0,,Haemophilus influenzae tipo b,95,1,142659,136416,71.3513,95.6238,8.72986,1
AL,2013,0,3,0,,Haemophilus influenzae tipo b,95,0,53816,49841,67.6471,92.6137,9.65432,1
SE,2013,0,3,0,,Haemophilus influenzae tipo b,95,1,34018,34580,78.6667,101.652,4.75666,1
BA,2013,0,3,0,,Haemophilus influenzae tipo b,95,0,208312,190872,60.9113,91.6279,7.48381,1
MG,2013,0,3,0,,Haemophilus influenzae tipo b,95,0,262422,248309,67.8781,94.622,1.9762,1
ES,2013,0,3,0,,Haemophilus influenzae tipo b,95,0,55509,51011,79.4872,91.8968,4.8391,1
RJ,2013,0,3,0,,Haemophilus influenzae tipo b,95,0,218969,203551,58.6957,92.9588,10.427,1
SP,2013,0,3,0,,Haemophilus influenzae tipo b,95,1,606142,600563,68.8372,99.0796,3.57978,1
PR,2013,0,3,0,,Haemophilus influenzae tipo b,95,1,153588,148279,60.401,96.5434,6.02168,1
SC,2013,0,3,0,,Haemophilus influenzae tipo b,95,0,90060,82645,53.9249,91.7666,2.52058,1
RS,2013,0,3,0,,Haemophilus influenzae tipo b,95,0,140180,122274,33.6016,87.2264,3.76218,1
MS,2013,0,3,0,,Haemophilus influenzae tipo b,95,1,42689,41318,70.8861,96.7884,1.98553,1
MT,2013,0,3,0,,Haemophilus influenzae tipo b,95,0,52768,49816,67.3759,94.4057,6.44707,1
GO,2013,0,3,0,,Haemophilus influenzae tipo b,95,1,95347,91015,69.1057,95.4566,3.56231,1
DF,2013,0,3,0,,Haemophilus influenzae tipo b,95,1,41400,44986,100.0,108.662,5.90081,1
RO,2014,0,1,0,,Haemophilus influenzae tipo b,95,1,27478,29814,80.7692,108.501,,0
AC,2014,0,1,0,,Haemophilus influenzae tipo b,95,0,17190,13545,18.1818,78.7958,,0
AM,2014,0,1,0,,Haemophilus influenzae tipo b,95,0,83643,78636,67.7419,94.0138,,0
RR,2014,0,1,0,,Haemophilus influenzae tipo b,95,1,10695,10370,66.6667,96.9612,,0
PA,2014,0,1,0,,Haemophilus influenzae tipo b,95,0,146569,135172,52.0833,92.2241,,0
AP,2014,0,1,0,,Haemophilus influenzae tipo b,95,0,16348,14751,43.75,90.2312,,0
TO,2014,0,1,0,,Haemophilus influenzae tipo b,95,1,25123,25039,66.187,99.6656,,0
MA,2014,0,1,0,,Haemophilus influenzae tipo b,95,1,118450,117490,68.6636,99.1895,,0
PI,2014,0,1,0,,Haemophilus influenzae tipo b,95,0,47623,42908,36.1607,90.0993,,0
CE,2014,0,1,0,,Haemophilus influenzae tipo b,95,1,128321,130775,82.6087,101.912,,0
RN,2014,0,1,0,,Haemophilus influenzae tipo b,95,1,48683,46354,64.6707,95.216,,0
PB,2014,0,1,0,,Haemophilus influenzae tipo b,95,1,55902,57610,50.2242,103.055,,0
PE,2014,0,1,0,,Haemophilus influenzae tipo b,95,1,141888,151904,83.2432,107.059,,0
AL,2014,0,1,0,,Haemophilus influenzae tipo b,95,1,52979,53840,75.4902,101.625,,0
SE,2014,0,1,0,,Haemophilus influenzae tipo b,95,1,34191,34155,73.3333,99.8947,,0
BA,2014,0,1,0,,Haemophilus influenzae tipo b,95,1,205667,207916,73.6211,101.094,,0
MG,2014,0,1,0,,Haemophilus influenzae tipo b,95,1,265431,262768,78.898,98.9967,,0
ES,2014,0,1,0,,Haemophilus influenzae tipo b,95,1,56901,54804,80.7692,96.3147,,0
RJ,2014,0,1,0,,Haemophilus influenzae tipo b,95,1,224284,226704,69.5652,101.079,,0
SP,2014,0,1,0,,Haemophilus influenzae tipo b,95,1,610520,602207,76.7442,98.6384,,0
PR,2014,0,1,0,,Haemophilus influenzae tipo b,95,1,158092,157501,68.4211,99.6262,,0
SC,2014,0,1,0,,Haemophilus influenzae tipo b,95,1,91873,91158,66.2116,99.2217,,0
RS,2014,0,1,0,,Haemophilus influenzae tipo b,95,1,142196,142299,66.6667,100.072,,0
MS,2014,0,1,0,,Haemophilus influenzae tipo b,95,1,43500,57658,92.3077,132.547,,0
MT,2014,0,1,0,,Haemophilus influenzae tipo b,95,1,55698,57070,77.305,102.463,,0
GO,2014,0,1,0,,Haemophilus influenzae tipo b,95,1,98902,94398,66.2602,95.446,,0
DF,2014,0,1,0,,Haemophilus influenzae tipo b,95,1,42819,42060,0.0,98.2274,,0
RO,2014,0,2,0,,Haemophilus influenzae tipo b,95,1,27478,27524,73.0769,100.167,7.68096,0
AC,2014,0,2,0,,Haemophilus influenzae tipo b,95,0,17190,11978,9.09091,69.68,11.5688,0
AM,2014,0,2,0,,Haemophilus influenzae tipo b,95,0,83643,71519,41.9355,85.5051,9.05056,0
RR,2014,0,2,0,,Haemophilus influenzae tipo b,95,0,10695,9708,60.0,90.7714,6.3838,0
PA,2014,0,2,0,,Haemophilus influenzae tipo b,95,0,146569,122425,36.1111,83.5272,9.43021,0
AP,2014,0,2,0,,Haemophilus influenzae tipo b,95,0,16348,12909,25.0,78.9638,12.4873,0
TO,2014,0,2,0,,Haemophilus influenzae tipo b,95,0,25123,23471,61.1511,93.4244,6.26223,0
MA,2014,0,2,0,,Haemophilus influenzae tipo b,95,0,118450,106916,50.2304,90.2626,8.99992,0
PI,2014,0,2,0,,Haemophilus influenzae tipo b,95,0,47623,40638,30.8036,85.3327,5.29039,0
CE,2014,0,2,0,,Haemophilus influenzae tipo b,95,1,128321,125687,76.6304,97.9473,3.89065,0
RN,2014,0,2,0,,Haemophilus influenzae tipo b,95,0,48683,43701,51.497,89.7664,5.72335,0
PB,2014,0,2,0,,Haemophilus influenzae tipo b,95,1,55902,54482,46.1883,97.4598,5.42961,0
PE,2014,0,2,0,,Haemophilus influenzae tipo b,95,1,141888,141095,71.8919,99.4411,7.11568,0
AL,2014,0,2,0,,Haemophilus influenzae tipo b,95,0,52979,49193,60.7843,92.8538,8.63113,0
SE,2014,0,2,0,,Haemophilus influenzae tipo b,95,1,34191,32513,72.0,95.0923,4.8075,0
BA,2014,0,2,0,,Haemophilus influenzae tipo b,95,1,205667,195763,62.0192,95.1844,5.84515,0
MG,2014,0,2,0,,Haemophilus influenzae tipo b,95,1,265431,257615,74.3259,97.0554,1.96105,0
ES,2014,0,2,0,,Haemophilus influenzae tipo b,95,0,56901,52509,66.6667,92.2813,4.18765,0
RJ,2014,0,2,0,,Haemophilus influenzae tipo b,95,0,224284,210815,53.2609,93.9947,7.0087,0
SP,2014,0,2,0,,Haemophilus influenzae tipo b,95,0,610520,573186,60.4651,93.8849,4.81911,0
PR,2014,0,2,0,,Haemophilus influenzae tipo b,95,1,158092,151102,56.6416,95.5785,4.06283,0
SC,2014,0,2,0,,Haemophilus influenzae tipo b,95,1,91873,87380,58.3618,95.1096,4.14445,0
RS,2014,0,2,0,,Haemophilus influenzae tipo b,95,1,142196,137002,56.1616,96.3473,3.72244,0
MS,2014,0,2,0,,Haemophilus influenzae tipo b,95,1,43500,54346,87.1795,124.933,5.74422,0
MT,2014,0,2,0,,Haemophilus influenzae tipo b,95,1,55698,52932,66.6667,95.0339,7.25074,0
GO,2014,0,2,0,,Haemophilus influenzae tipo b,95,0,98902,89645,52.8455,90.6402,5.03506,0
DF,2014,0,2,0,,Haemophilus influenzae tipo b,95,0,42819,39096,0.0,91.3053,7.04708,0
RO,2014,0,3,0,,Haemophilus influenzae tipo b,95,1,27478,27995,84.6154,101.882,6.10116,1
AC,2014,0,3,0,,Haemophilus influenzae tipo b,95,0,17190,10822,4.54545,62.9552,20.1034,1
AM,2014,0,3,0,,Haemophilus influenzae tipo b,95,0,83643,69146,35.4839,82.668,12.0683,1
RR,2014,0,3,0,,Haemophilus influenzae tipo b,95,0,10695,9180,53.3333,85.8345,11.4754,1
PA,2014,0,3,0,,Haemophilus influenzae tipo b,95,0,146569,114773,29.8611,78.3065,15.0911,1
AP,2014,0,3,0,,Haemophilus influenzae tipo b,95,0,16348,11622,25.0,71.0913,21.2121,1
TO,2014,0,3,0,,Haemophilus influenzae tipo b,95,0,25123,22929,53.2374,91.267,8.42685,1
MA,2014,0,3,0,,Haemophilus influenzae tipo b,95,0,118450,103437,43.318,87.3255,11.961,1
PI,2014,0,3,0,,Haemophilus influenzae tipo b,95,0,47623,39670,29.4643,83.3001,7.54638,1
CE,2014,0,3,0,,Haemophilus influenzae tipo b,95,1,128321,125090,77.7174,97.4821,4.34716,1
RN,2014,0,3,0,,Haemophilus influenzae tipo b,95,0,48683,42027,47.3054,86.3279,9.33469,1
PB,2014,0,3,0,,Haemophilus influenzae tipo b,95,0,55902,52928,42.1525,94.68,8.12706,1
PE,2014,0,3,0,,Haemophilus influenzae tipo b,95,1,141888,139208,72.973,98.1112,8.35791,1
AL,2014,0,3,0,,Haemophilus influenzae tipo b,95,0,52979,47359,58.8235,89.392,12.0375,1
SE,2014,0,3,0,,Haemophilus influenzae tipo b,95,0,34191,32102,60.0,93.8902,6.01083,1
BA,2014,0,3,0,,Haemophilus influenzae tipo b,95,0,205667,191049,57.3141,92.8924,8.11241,1
MG,2014,0,3,0,,Haemophilus influenzae tipo b,95,1,265431,255893,72.5674,96.4066,2.61638,1
ES,2014,0,3,0,,Haemophilus influenzae tipo b,95,0,56901,52282,73.0769,91.8824,4.60185,1
RJ,2014,0,3,0,,Haemophilus influenzae tipo b,95,0,224284,208720,44.5652,93.0606,7.93281,1
SP,2014,0,3,0,,Haemophilus influenzae tipo b,95,0,610520,576049,60.155,94.3538,4.34369,1
PR,2014,0,3,0,,Haemophilus influenzae tipo b,95,0,158092,149721,53.8847,94.705,4.93965,1
SC,2014,0,3,0,,Haemophilus influenzae tipo b,95,0,91873,86223,53.5836,93.8502,5.41368,1
RS,2014,0,3,0,,Haemophilus influenzae tipo b,95,0,142196,131186,48.4848,92.2572,7.80961,1
MS,2014,0,3,0,,Haemophilus influenzae tipo b,95,1,43500,54179,93.5897,124.549,6.03385,1
MT,2014,0,3,0,,Haemophilus influenzae tipo b,95,0,55698,51826,63.1206,93.0482,9.18872,1
GO,2014,0,3,0,,Haemophilus influenzae tipo b,95,0,98902,86034,45.122,86.9891,8.86036,1
DF,2014,0,3,0,,Haemophilus influenzae tipo b,95,0,42819,39158,0.0,91.4501,6.89967,1
RO,2015,0,1,0,,Haemophilus influenzae tipo b,95,1,28069,30248,90.3846,107.763,,0
AC,2015,0,1,0,,Haemophilus influenzae tipo b,95,1,17360,18482,50.0,106.463,,0
AM,2015,0,1,0,,Haemophilus influenzae tipo b,95,1,83794,84994,66.129,101.432,,0
RR,2015,0,1,0,,Haemophilus influenzae tipo b,95,1,10728,11907,80.0,110.99,,0
PA,2015,0,1,0,,Haemophilus influenzae tipo b,95,0,147386,123900,48.6111,84.065,,0
AP,2015,0,1,0,,Haemophilus influenzae tipo b,95,1,16379,16394,68.75,100.092,,0
TO,2015,0,1,0,,Haemophilus influenzae tipo b,95,1,25568,25959,79.8561,101.529,,0
MA,2015,0,1,0,,Haemophilus influenzae tipo b,95,1,120067,120923,65.4378,100.713,,0
PI,2015,0,1,0,,Haemophilus influenzae tipo b,95,0,48712,42338,41.8919,86.9149,,0
CE,2015,0,1,0,,Haemophilus influenzae tipo b,95,1,132422,145124,85.3261,109.592,,0
RN,2015,0,1,0,,Haemophilus influenzae tipo b,95,1,49498,48767,68.2635,98.5232,,0
PB,2015,0,1,0,,Haemophilus influenzae tipo b,95,1,58636,56549,64.574,96.4408,,0
PE,2015,0,1,0,,Haemophilus influenzae tipo b,95,1,143724,156565,84.3243,108.934,,0
